"","country","continent","year","lifeExp","pop","gdpPercap","Diabetes_prevalance_2015"
"1250","Romania","Europe",1957,64.1,17829327,3943.370225,8.4
"1251","Romania","Europe",1962,66.8,18680721,4734.997586,8.4
"1252","Romania","Europe",1967,66.8,19284814,6470.866545,8.4
"1253","Romania","Europe",1972,69.21,20662648,8011.414402,8.4
"1254","Romania","Europe",1977,69.46,21658597,9356.39724,8.4
"1255","Romania","Europe",1982,69.66,22356726,9605.314053,8.4
"1256","Romania","Europe",1987,69.53,22686371,9696.273295,8.4
"1257","Romania","Europe",1992,69.36,22797027,6598.409903,8.4
"1258","Romania","Europe",1997,69.72,22562458,7346.547557,8.4
"1259","Romania","Europe",2002,71.322,22404337,7885.360081,8.4
"1260","Romania","Europe",2007,72.476,22276056,10808.47561,8.4
"1261","Rwanda","Africa",1952,40,2534927,493.3238752,4.1
"1262","Rwanda","Africa",1957,41.5,2822082,540.2893983,4.1
"1263","Rwanda","Africa",1962,43,3051242,597.4730727,4.1
"1264","Rwanda","Africa",1967,44.1,3451079,510.9637142,4.1
"1265","Rwanda","Africa",1972,44.6,3992121,590.5806638,4.1
"1266","Rwanda","Africa",1977,45,4657072,670.0806011,4.1
"1267","Rwanda","Africa",1982,46.218,5507565,881.5706467,4.1
"1268","Rwanda","Africa",1987,44.02,6349365,847.991217,4.1
"1269","Rwanda","Africa",1992,23.599,7290203,737.0685949,4.1
"1270","Rwanda","Africa",1997,36.087,7212583,589.9445051,4.1
"1271","Rwanda","Africa",2002,43.413,7852401,785.6537648,4.1
"1272","Rwanda","Africa",2007,46.242,8860588,863.0884639,4.1
"1273","Sao Tome and Principe","Africa",1952,46.471,60011,879.5835855,2.3
"1274","Sao Tome and Principe","Africa",1957,48.945,61325,860.7369026,2.3
"1275","Sao Tome and Principe","Africa",1962,51.893,65345,1071.551119,2.3
"1276","Sao Tome and Principe","Africa",1967,54.425,70787,1384.840593,2.3
"1277","Sao Tome and Principe","Africa",1972,56.48,76595,1532.985254,2.3
"1278","Sao Tome and Principe","Africa",1977,58.55,86796,1737.561657,2.3
"1279","Sao Tome and Principe","Africa",1982,60.351,98593,1890.218117,2.3
"1280","Sao Tome and Principe","Africa",1987,61.728,110812,1516.525457,2.3
"1281","Sao Tome and Principe","Africa",1992,62.742,125911,1428.777814,2.3
"1282","Sao Tome and Principe","Africa",1997,63.306,145608,1339.076036,2.3
"1283","Sao Tome and Principe","Africa",2002,64.337,170372,1353.09239,2.3
"1284","Sao Tome and Principe","Africa",2007,65.528,199579,1598.435089,2.3
"1285","Saudi Arabia","Asia",1952,39.875,4005677,6459.554823,20
"1286","Saudi Arabia","Asia",1957,42.868,4419650,8157.591248,20
"1287","Saudi Arabia","Asia",1962,45.914,4943029,11626.41975,20
"1288","Saudi Arabia","Asia",1967,49.901,5618198,16903.04886,20
"1289","Saudi Arabia","Asia",1972,53.886,6472756,24837.42865,20
"1290","Saudi Arabia","Asia",1977,58.69,8128505,34167.7626,20
"1291","Saudi Arabia","Asia",1982,63.012,11254672,33693.17525,20
"1292","Saudi Arabia","Asia",1987,66.295,14619745,21198.26136,20
"1293","Saudi Arabia","Asia",1992,68.768,16945857,24841.61777,20
"1294","Saudi Arabia","Asia",1997,70.533,21229759,20586.69019,20
"1295","Saudi Arabia","Asia",2002,71.626,24501530,19014.54118,20
"1296","Saudi Arabia","Asia",2007,72.777,27601038,21654.83194,20
"1297","Senegal","Africa",1952,37.278,2755589,1450.356983,2.2
"1298","Senegal","Africa",1957,39.329,3054547,1567.653006,2.2
"1299","Senegal","Africa",1962,41.454,3430243,1654.988723,2.2
"1300","Senegal","Africa",1967,43.563,3965841,1612.404632,2.2
"1301","Senegal","Africa",1972,45.815,4588696,1597.712056,2.2
"1302","Senegal","Africa",1977,48.879,5260855,1561.769116,2.2
"1303","Senegal","Africa",1982,52.379,6147783,1518.479984,2.2
"1304","Senegal","Africa",1987,55.769,7171347,1441.72072,2.2
"1305","Senegal","Africa",1992,58.196,8307920,1367.899369,2.2
"1306","Senegal","Africa",1997,60.187,9535314,1392.368347,2.2
"1307","Senegal","Africa",2002,61.6,10870037,1519.635262,2.2
"1308","Senegal","Africa",2007,63.062,12267493,1712.472136,2.2
"1309","Serbia","Europe",1952,57.996,6860147,3581.459448,10.3
"1310","Serbia","Europe",1957,61.685,7271135,4981.090891,10.3
"1311","Serbia","Europe",1962,64.531,7616060,6289.629157,10.3
"1312","Serbia","Europe",1967,66.914,7971222,7991.707066,10.3
"1313","Serbia","Europe",1972,68.7,8313288,10522.06749,10.3
"1314","Serbia","Europe",1977,70.3,8686367,12980.66956,10.3
"1315","Serbia","Europe",1982,70.162,9032824,15181.0927,10.3
"1316","Serbia","Europe",1987,71.218,9230783,15870.87851,10.3
"1317","Serbia","Europe",1992,71.659,9826397,9325.068238,10.3
"1318","Serbia","Europe",1997,72.232,10336594,7914.320304,10.3
"1319","Serbia","Europe",2002,73.213,10111559,7236.075251,10.3
"1320","Serbia","Europe",2007,74.002,10150265,9786.534714,10.3
"1321","Sierra Leone","Africa",1952,30.331,2143249,879.7877358,2.2
"1322","Sierra Leone","Africa",1957,31.57,2295678,1004.484437,2.2
"1323","Sierra Leone","Africa",1962,32.767,2467895,1116.639877,2.2
"1324","Sierra Leone","Africa",1967,34.113,2662190,1206.043465,2.2
"1325","Sierra Leone","Africa",1972,35.4,2879013,1353.759762,2.2
"1326","Sierra Leone","Africa",1977,36.788,3140897,1348.285159,2.2
"1327","Sierra Leone","Africa",1982,38.445,3464522,1465.010784,2.2
"1328","Sierra Leone","Africa",1987,40.006,3868905,1294.447788,2.2
"1329","Sierra Leone","Africa",1992,38.333,4260884,1068.696278,2.2
"1330","Sierra Leone","Africa",1997,39.897,4578212,574.6481576,2.2
"1331","Sierra Leone","Africa",2002,41.012,5359092,699.489713,2.2
"1332","Sierra Leone","Africa",2007,42.568,6144562,862.5407561,2.2
"1333","Singapore","Asia",1952,60.396,1127000,2315.138227,10.5
"1334","Singapore","Asia",1957,63.179,1445929,2843.104409,10.5
"1335","Singapore","Asia",1962,65.798,1750200,3674.735572,10.5
"1336","Singapore","Asia",1967,67.946,1977600,4977.41854,10.5
"1337","Singapore","Asia",1972,69.521,2152400,8597.756202,10.5
"1338","Singapore","Asia",1977,70.795,2325300,11210.08948,10.5
"1339","Singapore","Asia",1982,71.76,2651869,15169.16112,10.5
"1340","Singapore","Asia",1987,73.56,2794552,18861.53081,10.5
"1341","Singapore","Asia",1992,75.788,3235865,24769.8912,10.5
"1342","Singapore","Asia",1997,77.158,3802309,33519.4766,10.5
"1343","Singapore","Asia",2002,78.77,4197776,36023.1054,10.5
"1344","Singapore","Asia",2007,79.972,4553009,47143.17964,10.5
"1345","Slovak Republic","Europe",1952,64.36,3558137,5074.659104,7.8
"1346","Slovak Republic","Europe",1957,67.45,3844277,6093.26298,7.8
"1347","Slovak Republic","Europe",1962,70.33,4237384,7481.107598,7.8
"1348","Slovak Republic","Europe",1967,70.98,4442238,8412.902397,7.8
"1349","Slovak Republic","Europe",1972,70.35,4593433,9674.167626,7.8
"1350","Slovak Republic","Europe",1977,70.45,4827803,10922.66404,7.8
"1351","Slovak Republic","Europe",1982,70.8,5048043,11348.54585,7.8
"1352","Slovak Republic","Europe",1987,71.08,5199318,12037.26758,7.8
"1353","Slovak Republic","Europe",1992,71.38,5302888,9498.467723,7.8
"1354","Slovak Republic","Europe",1997,72.71,5383010,12126.23065,7.8
"1355","Slovak Republic","Europe",2002,73.8,5410052,13638.77837,7.8
"1356","Slovak Republic","Europe",2007,74.663,5447502,18678.31435,7.8
"1357","Slovenia","Europe",1952,65.57,1489518,4215.041741,7.8
"1358","Slovenia","Europe",1957,67.85,1533070,5862.276629,7.8
"1359","Slovenia","Europe",1962,69.15,1582962,7402.303395,7.8
"1360","Slovenia","Europe",1967,69.18,1646912,9405.489397,7.8
"1361","Slovenia","Europe",1972,69.82,1694510,12383.4862,7.8
"1362","Slovenia","Europe",1977,70.97,1746919,15277.03017,7.8
"1363","Slovenia","Europe",1982,71.063,1861252,17866.72175,7.8
"1364","Slovenia","Europe",1987,72.25,1945870,18678.53492,7.8
"1365","Slovenia","Europe",1992,73.64,1999210,14214.71681,7.8
"1366","Slovenia","Europe",1997,75.13,2011612,17161.10735,7.8
"1367","Slovenia","Europe",2002,76.66,2011497,20660.01936,7.8
"1368","Slovenia","Europe",2007,77.926,2009245,25768.25759,7.8
"1369","Somalia","Africa",1952,32.978,2526994,1135.749842,5.1
"1370","Somalia","Africa",1957,34.977,2780415,1258.147413,5.1
"1371","Somalia","Africa",1962,36.981,3080153,1369.488336,5.1
"1372","Somalia","Africa",1967,38.977,3428839,1284.73318,5.1
"1373","Somalia","Africa",1972,40.973,3840161,1254.576127,5.1
"1374","Somalia","Africa",1977,41.974,4353666,1450.992513,5.1
"1375","Somalia","Africa",1982,42.955,5828892,1176.807031,5.1
"1376","Somalia","Africa",1987,44.501,6921858,1093.244963,5.1
"1377","Somalia","Africa",1992,39.658,6099799,926.9602964,5.1
"1378","Somalia","Africa",1997,43.795,6633514,930.5964284,5.1
"1379","Somalia","Africa",2002,45.936,7753310,882.0818218,5.1
"1380","Somalia","Africa",2007,48.159,9118773,926.1410683,5.1
"1381","South Africa","Africa",1952,45.009,14264935,4725.295531,7.6
"1382","South Africa","Africa",1957,47.985,16151549,5487.104219,7.6
"1383","South Africa","Africa",1962,49.951,18356657,5768.729717,7.6
"1384","South Africa","Africa",1967,51.927,20997321,7114.477971,7.6
"1385","South Africa","Africa",1972,53.696,23935810,7765.962636,7.6
"1386","South Africa","Africa",1977,55.527,27129932,8028.651439,7.6
"1387","South Africa","Africa",1982,58.161,31140029,8568.266228,7.6
"1388","South Africa","Africa",1987,60.834,35933379,7825.823398,7.6
"1389","South Africa","Africa",1992,61.888,39964159,7225.069258,7.6
"1390","South Africa","Africa",1997,60.236,42835005,7479.188244,7.6
"1391","South Africa","Africa",2002,53.365,44433622,7710.946444,7.6
"1392","South Africa","Africa",2007,49.339,43997828,9269.657808,7.6
"1393","Spain","Europe",1952,64.94,28549870,3834.034742,7.7
"1394","Spain","Europe",1957,66.66,29841614,4564.80241,7.7
"1395","Spain","Europe",1962,69.69,31158061,5693.843879,7.7
"1396","Spain","Europe",1967,71.44,32850275,7993.512294,7.7
"1397","Spain","Europe",1972,73.06,34513161,10638.75131,7.7
"1398","Spain","Europe",1977,74.39,36439000,13236.92117,7.7
"1399","Spain","Europe",1982,76.3,37983310,13926.16997,7.7
"1400","Spain","Europe",1987,76.9,38880702,15764.98313,7.7
"1401","Spain","Europe",1992,77.57,39549438,18603.06452,7.7
"1402","Spain","Europe",1997,78.77,39855442,20445.29896,7.7
"1403","Spain","Europe",2002,79.78,40152517,24835.47166,7.7
"1404","Spain","Europe",2007,80.941,40448191,28821.0637,7.7
"1405","Sri Lanka","Asia",1952,57.593,7982342,1083.53203,8
"1406","Sri Lanka","Asia",1957,61.456,9128546,1072.546602,8
"1407","Sri Lanka","Asia",1962,62.192,10421936,1074.47196,8
"1408","Sri Lanka","Asia",1967,64.266,11737396,1135.514326,8
"1409","Sri Lanka","Asia",1972,65.042,13016733,1213.39553,8
"1410","Sri Lanka","Asia",1977,65.949,14116836,1348.775651,8
"1411","Sri Lanka","Asia",1982,68.757,15410151,1648.079789,8
"1412","Sri Lanka","Asia",1987,69.011,16495304,1876.766827,8
"1413","Sri Lanka","Asia",1992,70.379,17587060,2153.739222,8
"1414","Sri Lanka","Asia",1997,70.457,18698655,2664.477257,8
"1415","Sri Lanka","Asia",2002,70.815,19576783,3015.378833,8
"1416","Sri Lanka","Asia",2007,72.396,20378239,3970.095407,8
"1417","Sudan","Africa",1952,38.635,8504667,1615.991129,8.9
"1418","Sudan","Africa",1957,39.624,9753392,1770.337074,8.9
"1419","Sudan","Africa",1962,40.87,11183227,1959.593767,8.9
"1420","Sudan","Africa",1967,42.858,12716129,1687.997641,8.9
"1421","Sudan","Africa",1972,45.083,14597019,1659.652775,8.9
"1422","Sudan","Africa",1977,47.8,17104986,2202.988423,8.9
"1423","Sudan","Africa",1982,50.338,20367053,1895.544073,8.9
"1424","Sudan","Africa",1987,51.744,24725960,1507.819159,8.9
"1425","Sudan","Africa",1992,53.556,28227588,1492.197043,8.9
"1426","Sudan","Africa",1997,55.373,32160729,1632.210764,8.9
"1427","Sudan","Africa",2002,56.369,37090298,1993.398314,8.9
"1428","Sudan","Africa",2007,58.556,42292929,2602.394995,8.9
"1429","Swaziland","Africa",1952,41.407,290243,1148.376626,3.8
"1430","Swaziland","Africa",1957,43.424,326741,1244.708364,3.8
"1431","Swaziland","Africa",1962,44.992,370006,1856.182125,3.8
"1432","Swaziland","Africa",1967,46.633,420690,2613.101665,3.8
"1433","Swaziland","Africa",1972,49.552,480105,3364.836625,3.8
"1434","Swaziland","Africa",1977,52.537,551425,3781.410618,3.8
"1435","Swaziland","Africa",1982,55.561,649901,3895.384018,3.8
"1436","Swaziland","Africa",1987,57.678,779348,3984.839812,3.8
"1437","Swaziland","Africa",1992,58.474,962344,3553.0224,3.8
"1438","Swaziland","Africa",1997,54.289,1054486,3876.76846,3.8
"1439","Swaziland","Africa",2002,43.869,1130269,4128.116943,3.8
"1440","Swaziland","Africa",2007,39.613,1133066,4513.480643,3.8
"1441","Sweden","Europe",1952,71.86,7124673,8527.844662,4.7
"1442","Sweden","Europe",1957,72.49,7363802,9911.878226,4.7
"1443","Sweden","Europe",1962,73.37,7561588,12329.44192,4.7
"1444","Sweden","Europe",1967,74.16,7867931,15258.29697,4.7
"1445","Sweden","Europe",1972,74.72,8122293,17832.02464,4.7
"1446","Sweden","Europe",1977,75.44,8251648,18855.72521,4.7
"1447","Sweden","Europe",1982,76.42,8325260,20667.38125,4.7
"1448","Sweden","Europe",1987,77.19,8421403,23586.92927,4.7
"1449","Sweden","Europe",1992,78.16,8718867,23880.01683,4.7
"1450","Sweden","Europe",1997,79.39,8897619,25266.59499,4.7
"1451","Sweden","Europe",2002,80.04,8954175,29341.63093,4.7
"1452","Sweden","Europe",2007,80.884,9031088,33859.74835,4.7
"1453","Switzerland","Europe",1952,69.62,4815000,14734.23275,6.1
"1454","Switzerland","Europe",1957,70.56,5126000,17909.48973,6.1
"1455","Switzerland","Europe",1962,71.32,5666000,20431.0927,6.1
"1456","Switzerland","Europe",1967,72.77,6063000,22966.14432,6.1
"1457","Switzerland","Europe",1972,73.78,6401400,27195.11304,6.1
"1458","Switzerland","Europe",1977,75.39,6316424,26982.29052,6.1
"1459","Switzerland","Europe",1982,76.21,6468126,28397.71512,6.1
"1460","Switzerland","Europe",1987,77.41,6649942,30281.70459,6.1
"1461","Switzerland","Europe",1992,78.03,6995447,31871.5303,6.1
"1462","Switzerland","Europe",1997,79.37,7193761,32135.32301,6.1
"1463","Switzerland","Europe",2002,80.62,7361757,34480.95771,6.1
"1464","Switzerland","Europe",2007,81.701,7554661,37506.41907,6.1
"1465","Syria","Asia",1952,45.883,3661549,1643.485354,NA
"1466","Syria","Asia",1957,48.284,4149908,2117.234893,NA
"1467","Syria","Asia",1962,50.305,4834621,2193.037133,NA
"1468","Syria","Asia",1967,53.655,5680812,1881.923632,NA
"1469","Syria","Asia",1972,57.296,6701172,2571.423014,NA
"1470","Syria","Asia",1977,61.195,7932503,3195.484582,NA
"1471","Syria","Asia",1982,64.59,9410494,3761.837715,NA
"1472","Syria","Asia",1987,66.974,11242847,3116.774285,NA
"1473","Syria","Asia",1992,69.249,13219062,3340.542768,NA
"1474","Syria","Asia",1997,71.527,15081016,4014.238972,NA
"1475","Syria","Asia",2002,73.053,17155814,4090.925331,NA
"1476","Syria","Asia",2007,74.143,19314747,4184.548089,NA
"1477","Taiwan","Asia",1952,58.5,8550362,1206.947913,NA
"1478","Taiwan","Asia",1957,62.4,10164215,1507.86129,NA
"1479","Taiwan","Asia",1962,65.2,11918938,1822.879028,NA
"1480","Taiwan","Asia",1967,67.5,13648692,2643.858681,NA
"1481","Taiwan","Asia",1972,69.39,15226039,4062.523897,NA
"1482","Taiwan","Asia",1977,70.59,16785196,5596.519826,NA
"1483","Taiwan","Asia",1982,72.16,18501390,7426.354774,NA
"1484","Taiwan","Asia",1987,73.4,19757799,11054.56175,NA
"1485","Taiwan","Asia",1992,74.26,20686918,15215.6579,NA
"1486","Taiwan","Asia",1997,75.25,21628605,20206.82098,NA
"1487","Taiwan","Asia",2002,76.99,22454239,23235.42329,NA
"1488","Taiwan","Asia",2007,78.4,23174294,28718.27684,NA
"1489","Tanzania","Africa",1952,41.215,8322925,716.6500721,4.1
"1490","Tanzania","Africa",1957,42.974,9452826,698.5356073,4.1
"1491","Tanzania","Africa",1962,44.246,10863958,722.0038073,4.1
"1492","Tanzania","Africa",1967,45.757,12607312,848.2186575,4.1
"1493","Tanzania","Africa",1972,47.62,14706593,915.9850592,4.1
"1494","Tanzania","Africa",1977,49.919,17129565,962.4922932,4.1
"1495","Tanzania","Africa",1982,50.608,19844382,874.2426069,4.1
"1496","Tanzania","Africa",1987,51.535,23040630,831.8220794,4.1
"1497","Tanzania","Africa",1992,50.44,26605473,825.682454,4.1
"1498","Tanzania","Africa",1997,48.466,30686889,789.1862231,4.1
"1499","Tanzania","Africa",2002,49.651,34593779,899.0742111,4.1
"1500","Tanzania","Africa",2007,52.517,38139640,1107.482182,4.1
"1501","Thailand","Asia",1952,50.848,21289402,757.7974177,7.1
"1502","Thailand","Asia",1957,53.63,25041917,793.5774148,7.1
"1503","Thailand","Asia",1962,56.061,29263397,1002.199172,7.1
"1504","Thailand","Asia",1967,58.285,34024249,1295.46066,7.1
"1505","Thailand","Asia",1972,60.405,39276153,1524.358936,7.1
"1506","Thailand","Asia",1977,62.494,44148285,1961.224635,7.1
"1507","Thailand","Asia",1982,64.597,48827160,2393.219781,7.1
"1508","Thailand","Asia",1987,66.084,52910342,2982.653773,7.1
"1509","Thailand","Asia",1992,67.298,56667095,4616.896545,7.1
"1510","Thailand","Asia",1997,67.521,60216677,5852.625497,7.1
"1511","Thailand","Asia",2002,68.564,62806748,5913.187529,7.1
"1512","Thailand","Asia",2007,70.616,65068149,7458.396327,7.1
"1513","Togo","Africa",1952,38.596,1219113,859.8086567,4.8
"1514","Togo","Africa",1957,41.208,1357445,925.9083202,4.8
"1515","Togo","Africa",1962,43.922,1528098,1067.53481,4.8
"1516","Togo","Africa",1967,46.769,1735550,1477.59676,4.8
"1517","Togo","Africa",1972,49.759,2056351,1649.660188,4.8
"1518","Togo","Africa",1977,52.887,2308582,1532.776998,4.8
"1519","Togo","Africa",1982,55.471,2644765,1344.577953,4.8
"1520","Togo","Africa",1987,56.941,3154264,1202.201361,4.8
"1521","Togo","Africa",1992,58.061,3747553,1034.298904,4.8
"1522","Togo","Africa",1997,58.39,4320890,982.2869243,4.8
"1523","Togo","Africa",2002,57.561,4977378,886.2205765,4.8
"1524","Togo","Africa",2007,58.42,5701579,882.9699438,4.8
"1525","Trinidad and Tobago","Americas",1952,59.1,662850,3023.271928,13.6
"1526","Trinidad and Tobago","Americas",1957,61.8,764900,4100.3934,13.6
"1527","Trinidad and Tobago","Americas",1962,64.9,887498,4997.523971,13.6
"1528","Trinidad and Tobago","Americas",1967,65.4,960155,5621.368472,13.6
"1529","Trinidad and Tobago","Americas",1972,65.9,975199,6619.551419,13.6
"1530","Trinidad and Tobago","Americas",1977,68.3,1039009,7899.554209,13.6
"1531","Trinidad and Tobago","Americas",1982,68.832,1116479,9119.528607,13.6
"1532","Trinidad and Tobago","Americas",1987,69.582,1191336,7388.597823,13.6
"1533","Trinidad and Tobago","Americas",1992,69.862,1183669,7370.990932,13.6
"1534","Trinidad and Tobago","Americas",1997,69.465,1138101,8792.573126,13.6
"1535","Trinidad and Tobago","Americas",2002,68.976,1101832,11460.60023,13.6
"1536","Trinidad and Tobago","Americas",2007,69.819,1056608,18008.50924,13.6
"1537","Tunisia","Africa",1952,44.6,3647735,1468.475631,9.6
"1538","Tunisia","Africa",1957,47.1,3950849,1395.232468,9.6
"1539","Tunisia","Africa",1962,49.579,4286552,1660.30321,9.6
"1540","Tunisia","Africa",1967,52.053,4786986,1932.360167,9.6
"1541","Tunisia","Africa",1972,55.602,5303507,2753.285994,9.6
"1542","Tunisia","Africa",1977,59.837,6005061,3120.876811,9.6
"1543","Tunisia","Africa",1982,64.048,6734098,3560.233174,9.6
"1544","Tunisia","Africa",1987,66.894,7724976,3810.419296,9.6
"1545","Tunisia","Africa",1992,70.001,8523077,4332.720164,9.6
"1546","Tunisia","Africa",1997,71.973,9231669,4876.798614,9.6
"1547","Tunisia","Africa",2002,73.042,9770575,5722.895655,9.6
"1548","Tunisia","Africa",2007,73.923,10276158,7092.923025,9.6
"1549","Turkey","Europe",1952,43.585,22235677,1969.10098,12.8
"1550","Turkey","Europe",1957,48.079,25670939,2218.754257,12.8
"1551","Turkey","Europe",1962,52.098,29788695,2322.869908,12.8
"1552","Turkey","Europe",1967,54.336,33411317,2826.356387,12.8
"1553","Turkey","Europe",1972,57.005,37492953,3450.69638,12.8
"1554","Turkey","Europe",1977,59.507,42404033,4269.122326,12.8
"1555","Turkey","Europe",1982,61.036,47328791,4241.356344,12.8
"1556","Turkey","Europe",1987,63.108,52881328,5089.043686,12.8
"1557","Turkey","Europe",1992,66.146,58179144,5678.348271,12.8
"1558","Turkey","Europe",1997,68.835,63047647,6601.429915,12.8
"1559","Turkey","Europe",2002,70.845,67308928,6508.085718,12.8
"1560","Turkey","Europe",2007,71.777,71158647,8458.276384,12.8
"1561","Uganda","Africa",1952,39.978,5824797,734.753484,3.1
"1562","Uganda","Africa",1957,42.571,6675501,774.3710692,3.1
"1563","Uganda","Africa",1962,45.344,7688797,767.2717398,3.1
"1564","Uganda","Africa",1967,48.051,8900294,908.9185217,3.1
"1565","Uganda","Africa",1972,51.016,10190285,950.735869,3.1
"1566","Uganda","Africa",1977,50.35,11457758,843.7331372,3.1
"1567","Uganda","Africa",1982,49.849,12939400,682.2662268,3.1
"1568","Uganda","Africa",1987,51.509,15283050,617.7244065,3.1
"1569","Uganda","Africa",1992,48.825,18252190,644.1707969,3.1
"1570","Uganda","Africa",1997,44.578,21210254,816.559081,3.1
"1571","Uganda","Africa",2002,47.813,24739869,927.7210018,3.1
"1572","Uganda","Africa",2007,51.542,29170398,1056.380121,3.1
"1573","United Kingdom","Europe",1952,69.18,50430000,9979.508487,4.7
"1574","United Kingdom","Europe",1957,70.42,51430000,11283.17795,4.7
"1575","United Kingdom","Europe",1962,70.76,53292000,12477.17707,4.7
"1576","United Kingdom","Europe",1967,71.36,54959000,14142.85089,4.7
"1577","United Kingdom","Europe",1972,72.01,56079000,15895.11641,4.7
"1578","United Kingdom","Europe",1977,72.76,56179000,17428.74846,4.7
"1579","United Kingdom","Europe",1982,74.04,56339704,18232.42452,4.7
"1580","United Kingdom","Europe",1987,75.007,56981620,21664.78767,4.7
"1581","United Kingdom","Europe",1992,76.42,57866349,22705.09254,4.7
"1582","United Kingdom","Europe",1997,77.218,58808266,26074.53136,4.7
"1583","United Kingdom","Europe",2002,78.471,59912431,29478.99919,4.7
"1584","United Kingdom","Europe",2007,79.425,60776238,33203.26128,4.7
"1585","United States","Americas",1952,68.44,157553000,13990.48208,10.8
"1586","United States","Americas",1957,69.49,171984000,14847.12712,10.8
"1587","United States","Americas",1962,70.21,186538000,16173.14586,10.8
"1588","United States","Americas",1967,70.76,198712000,19530.36557,10.8
"1589","United States","Americas",1972,71.34,209896000,21806.03594,10.8
"1590","United States","Americas",1977,73.38,220239000,24072.63213,10.8
"1591","United States","Americas",1982,74.65,232187835,25009.55914,10.8
"1592","United States","Americas",1987,75.02,242803533,29884.35041,10.8
"1593","United States","Americas",1992,76.09,256894189,32003.93224,10.8
"1594","United States","Americas",1997,76.81,272911760,35767.43303,10.8
"1595","United States","Americas",2002,77.31,287675526,39097.09955,10.8
"1596","United States","Americas",2007,78.242,301139947,42951.65309,10.8
"1597","Uruguay","Americas",1952,66.071,2252965,5716.766744,6.1
"1598","Uruguay","Americas",1957,67.044,2424959,6150.772969,6.1
"1599","Uruguay","Americas",1962,68.253,2598466,5603.357717,6.1
"1600","Uruguay","Americas",1967,68.468,2748579,5444.61962,6.1
"1601","Uruguay","Americas",1972,68.673,2829526,5703.408898,6.1
"1602","Uruguay","Americas",1977,69.481,2873520,6504.339663,6.1
"1603","Uruguay","Americas",1982,70.805,2953997,6920.223051,6.1
"1604","Uruguay","Americas",1987,71.918,3045153,7452.398969,6.1
"1605","Uruguay","Americas",1992,72.752,3149262,8137.004775,6.1
"1606","Uruguay","Americas",1997,74.223,3262838,9230.240708,6.1
"1607","Uruguay","Americas",2002,75.307,3363085,7727.002004,6.1
"1608","Uruguay","Americas",2007,76.384,3447496,10611.46299,6.1
"1609","Venezuela","Americas",1952,55.088,5439568,7689.799761,NA
"1610","Venezuela","Americas",1957,57.907,6702668,9802.466526,NA
"1611","Venezuela","Americas",1962,60.77,8143375,8422.974165,NA
"1612","Venezuela","Americas",1967,63.479,9709552,9541.474188,NA
"1613","Venezuela","Americas",1972,65.712,11515649,10505.25966,NA
"1614","Venezuela","Americas",1977,67.456,13503563,13143.95095,NA
"1615","Venezuela","Americas",1982,68.557,15620766,11152.41011,NA
"1616","Venezuela","Americas",1987,70.19,17910182,9883.584648,NA
"1617","Venezuela","Americas",1992,71.15,20265563,10733.92631,NA
"1618","Venezuela","Americas",1997,72.146,22374398,10165.49518,NA
"1619","Venezuela","Americas",2002,72.766,24287670,8605.047831,NA
"1620","Venezuela","Americas",2007,73.747,26084662,11415.80569,NA
"1621","Vietnam","Asia",1952,40.412,26246839,605.0664917,6
"1622","Vietnam","Asia",1957,42.887,28998543,676.2854478,6
"1623","Vietnam","Asia",1962,45.363,33796140,772.0491602,6
"1624","Vietnam","Asia",1967,47.838,39463910,637.1232887,6
"1625","Vietnam","Asia",1972,50.254,44655014,699.5016441,6
"1626","Vietnam","Asia",1977,55.764,50533506,713.5371196,6
"1627","Vietnam","Asia",1982,58.816,56142181,707.2357863,6
"1628","Vietnam","Asia",1987,62.82,62826491,820.7994449,6
"1629","Vietnam","Asia",1992,67.662,69940728,989.0231487,6
"1630","Vietnam","Asia",1997,70.672,76048996,1385.896769,6
"1631","Vietnam","Asia",2002,73.017,80908147,1764.456677,6
"1632","Vietnam","Asia",2007,74.249,85262356,2441.576404,6
"1633","West Bank and Gaza","Asia",1952,43.16,1030585,1515.592329,9.4
"1634","West Bank and Gaza","Asia",1957,45.671,1070439,1827.067742,9.4
"1635","West Bank and Gaza","Asia",1962,48.127,1133134,2198.956312,9.4
"1636","West Bank and Gaza","Asia",1967,51.631,1142636,2649.715007,9.4
"1637","West Bank and Gaza","Asia",1972,56.532,1089572,3133.409277,9.4
"1638","West Bank and Gaza","Asia",1977,60.765,1261091,3682.831494,9.4
"1639","West Bank and Gaza","Asia",1982,64.406,1425876,4336.032082,9.4
"1640","West Bank and Gaza","Asia",1987,67.046,1691210,5107.197384,9.4
"1641","West Bank and Gaza","Asia",1992,69.718,2104779,6017.654756,9.4
"1642","West Bank and Gaza","Asia",1997,71.096,2826046,7110.667619,9.4
"1643","West Bank and Gaza","Asia",2002,72.37,3389578,4515.487575,9.4
"1644","West Bank and Gaza","Asia",2007,73.422,4018332,3025.349798,9.4
"1645","Yemen, Rep.","Asia",1952,32.548,4963829,781.7175761,5.1
"1646","Yemen, Rep.","Asia",1957,33.97,5498090,804.8304547,5.1
"1647","Yemen, Rep.","Asia",1962,35.18,6120081,825.6232006,5.1
"1648","Yemen, Rep.","Asia",1967,36.984,6740785,862.4421463,5.1
"1649","Yemen, Rep.","Asia",1972,39.848,7407075,1265.047031,5.1
"1650","Yemen, Rep.","Asia",1977,44.175,8403990,1829.765177,5.1
